type	name	code	yyyymm	value
APT	동두천시	41250	201104	12
APT	상록구	41271	201104	8.6
APT	단원구	41273	201104	8.7
APT	덕양구	41281	201104	8.1
APT	일산동구	41285	201104	8.7
APT	일산서구	41287	201104	8.6
APT	과천시	41290	201104	7.5
APT	구리시	41310	201104	8.3
APT	남양주시	41360	201104	10
APT	오산시	41370	201104	9.1
APT	시흥시	41390	201104	9.6
APT	군포시	41410	201104	7.4
APT	의왕시	41430	201104	7.7
APT	하남시	41450	201104	8
APT	용인시	4146	201104	8.3
APT	처인구	41461	201104	10.5
APT	기흥구	41463	201104	8.5
APT	수지구	41465	201104	7.9
APT	파주시	41480	201104	9.6
APT	이천시	41500	201104	10.6
APT	안성시	41550	201104	11.5
APT	김포시	41570	201104	9
APT	화성시	41590	201104	8.3
APT	광주시	41610	201104	10
APT	양주시	41630	201104	11.2
APT	포천시	41650	201104	12
APT	강원도	42	201104	11.9
APT	춘천시	42110	201104	8.7
APT	원주시	42130	201104	11.9
APT	속초시	42210	201104	12
APT	충청북도	43	201104	11
APT	청주시	4311	201104	10.4
APT	흥덕구	43113	201104	9.2
APT	충주시	43130	201104	10.9
APT	충청남도	44	201104	10.9
APT	천안시	44130	201104	9.6
APT	동남구	44131	201104	10.5
APT	서북구	44133	201104	9
APT	공주시	44150	201104	11.9
APT	아산시	44200	201104	12
APT	전라북도	45	201104	9.7
APT	완산구	45111	201104	8.8
APT	덕진구	45113	201104	9.4
APT	군산시	45130	201104	8.9
APT	익산시	45140	201104	9.2
APT	전라남도	46	201104	12.1
APT	목포시	46110	201104	12.2
APT	광양시	46230	201104	12
APT	경상북도	47	201104	10.3
APT	포항시	4711	201104	8
APT	북구	47113	201104	8.6
APT	구미시	47190	201104	11.3
APT	경상남도	48	201104	8.5
APT	의창구	48121	201104	8.3
APT	성산구	48123	201104	7.7
APT	마산합포구	48125	201104	9
APT	마산회원구	48127	201104	7.5
APT	진해구	48129	201104	7.5
APT	진주시	48170	201104	10.2
APT	통영시	48220	201104	10.2
APT	사천시	48240	201104	9.4
APT	김해시	48250	201104	8.3
APT	거제시	48310	201104	9.7
APT	양산시	48330	201104	8
APT	제주특별자치시도	50	201104	9.1
APT	제주시	50110	201104	8.9
YLDSD	서울특별시	11	201104	8.5
YLDSD	종로구	11110	201104	9.2
YLDSD	중구	11140	201104	9.2
YLDSD	용산구	11170	201104	9.2
YLDSD	양천구	11470	201104	8.6
YLDSD	강서구	11500	201104	8.6
YLDSD	구로구	11530	201104	8.6
YLDSD	금천구	11545	201104	8.6
YLDSD	영등포구	11560	201104	8.6
YLDSD	동작구	11590	201104	8.6
YLDSD	관악구	11620	201104	8.6
YLDSD	서초구	11650	201104	8.5
YLDSD	강남구	11680	201104	8.5
YLDSD	송파구	11710	201104	8.5
YLDSD	강동구	11740	201104	8.5
YLDSD	성동구	11200	201104	8.2
YLDSD	광진구	11215	201104	8.2
YLDSD	동대문구	11230	201104	8.2
YLDSD	중랑구	11260	201104	8.2
YLDSD	서울시성북구	11290	201104	8.2
YLDSD	강북구	11305	201104	8.2
YLDSD	서울시도봉구	11320	201104	8.2
YLDSD	서울시노원구	11350	201104	8.2
YLDSD	은평구	11380	201104	8.4
YLDSD	서대문구	11410	201104	8.4
YLDSD	마포구	11440	201104	8.4
YLDSD	부산광역시	26	201104	11.7
YLDSD	대구광역시	27	201104	9.8
YLDSD	인천광역시	28	201104	12.1
YLDSD	광주광역시	29	201104	12
YLDSD	대전광역시	30	201104	10.9
YLDSD	울산광역시	31	201104	12.1
YLDSD	세종특별자치시	36	201104	12
YLDSD	경기도	41	201104	10.9
YLDSD	강원도	42	201104	12.8
YLDSD	충청북도	43	201104	11.1
YLDSD	충청남도	44	201104	12
YLDSD	전라북도	45	201104	15.3
YLDSD	전라남도	46	201104	13.6
YLDSD	경상북도	47	201104	13.4
YLDSD	경상남도	48	201104	9
YLDSD	제주특별자치시도	50	201104	12.7
DD	서울특별시	11	201104	9.1
DD	종로구	11110	201104	9.8
DD	중구	11140	201104	9.8
DD	용산구	11170	201104	9.8
DD	양천구	11470	201104	9.1
DD	강서구	11500	201104	9.1
DD	구로구	11530	201104	9.1
DD	금천구	11545	201104	9.1
DD	영등포구	11560	201104	9.1
DD	동작구	11590	201104	9.1
DD	관악구	11620	201104	9.1
DD	서초구	11650	201104	8.4
DD	강남구	11680	201104	8.4
DD	송파구	11710	201104	8.4
DD	강동구	11740	201104	8.4
DD	성동구	11200	201104	9.2
DD	광진구	11215	201104	9.2
DD	동대문구	11230	201104	9.2
DD	중랑구	11260	201104	9.2
DD	서울시성북구	11290	201104	9.2
DD	강북구	11305	201104	9.2
DD	서울시도봉구	11320	201104	9.2
DD	서울시노원구	11350	201104	9.2
DD	은평구	11380	201104	9.5
DD	서대문구	11410	201104	9.5
DD	마포구	11440	201104	9.5
DD	부산광역시	26	201104	10.1
DD	대구광역시	27	201104	13
DD	인천광역시	28	201104	13.2
DD	광주광역시	29	201104	14.7
DD	대전광역시	30	201104	10.9
DD	울산광역시	31	201104	10.6
DD	세종특별자치시	36	201104	13.1
DD	경기도	41	201104	10.8
DD	강원도	42	201104	13.2
DD	충청북도	43	201104	14
DD	충청남도	44	201104	13.1
DD	전라북도	45	201104	12.7
DD	전라남도	46	201104	13.9
DD	경상북도	47	201104	14.2
DD	경상남도	48	201104	11.2
DD	제주특별자치시도	50	201104	8.9
APT	서울특별시	11	201105	7.4
APT	종로구	11110	201105	7.6
APT	중구	11140	201105	7.4
APT	용산구	11170	201105	7.2
APT	성동구	11200	201105	7.2
APT	광진구	11215	201105	7.1
APT	동대문구	11230	201105	7.5
APT	중랑구	11260	201105	7.7
APT	성북구	11290	201105	7.4
APT	강북구	11305	201105	7.5
APT	도봉구	11320	201105	8
APT	노원구	11350	201105	7.6
APT	은평구	11380	201105	7.5
APT	서대문구	11410	201105	7.2
APT	마포구	11440	201105	7.4
APT	양천구	11470	201105	7.3
APT	강서구	11500	201105	7.6
APT	구로구	11530	201105	7.1
APT	금천구	11545	201105	7.7
APT	영등포구	11560	201105	7.2
APT	동작구	11590	201105	7.1
APT	관악구	11620	201105	7.4
APT	서초구	11650	201105	6.9
APT	강남구	11680	201105	7.5
APT	송파구	11710	201105	6.7
APT	강동구	11740	201105	8
APT	부산광역시	26	201105	7.5
APT	영도구	26200	201105	8.4
APT	부산진구	26230	201105	8
APT	동래구	26260	201105	7.7
APT	남구	26290	201105	7.1
APT	북구	26320	201105	7.2
APT	해운대구	26350	201105	7.1
APT	사하구	26380	201105	7.3
APT	금정구	26410	201105	7.7
APT	연제구	26470	201105	8
APT	수영구	26500	201105	8
APT	사상구	26530	201105	7.2
APT	기장군	26710	201105	8
APT	대구광역시	27	201105	7.6
APT	동구	27140	201105	7.8
APT	서구	27170	201105	8
APT	북구	27230	201105	7.8
APT	수성구	27260	201105	7.5
APT	달서구	27290	201105	7.3
APT	달성군	27710	201105	9.1
APT	인천광역시	28	201105	8.8
APT	중구	28110	201105	9.2
APT	동구	28140	201105	8.4
APT	미주홀구	28177	201105	9
APT	연수구	28185	201105	8.3
APT	남동구	28200	201105	8.8
APT	부평구	28237	201105	8.6
APT	계양구	28245	201105	9.2
APT	서구	28260	201105	9.5
APT	광주광역시	29	201105	9
APT	서구	29140	201105	8.9
APT	남구	29155	201105	9.5
APT	북구	29170	201105	9
APT	광산구	29200	201105	9
APT	대전광역시	30	201105	7.6
APT	동구	30110	201105	9
APT	중구	30140	201105	8.4
APT	서구	30170	201105	6.9
APT	유성구	30200	201105	7.1
APT	대덕구	30230	201105	9.2
APT	울산광역시	31	201105	8.7
APT	중구	31110	201105	8.6
APT	남구	31140	201105	8
APT	동구	31170	201105	7.8
APT	북구	31200	201105	9
APT	울주군	31710	201105	9.6
APT	세종특별자치시	36110	201105	10.9
APT	경기도	41	201105	8.7
APT	장안구	41111	201105	8.3
APT	권선구	41113	201105	8.9
APT	팔달구	41115	201105	8.5
APT	영통구	41117	201105	7.9
APT	수정구	41131	201105	9
APT	중원구	41133	201105	8.7
APT	분당구	41135	201105	7.5
APT	의정부시	41150	201105	8.9
APT	만안구	41171	201105	8
APT	동안구	41173	201105	7.4
APT	부천시	41190	201105	8
APT	광명시	41210	201105	7.4
APT	평택시	41220	201105	9.7
APT	동두천시	41250	201105	12
APT	상록구	41271	201105	8.6
APT	단원구	41273	201105	8.7
APT	덕양구	41281	201105	8.1
APT	일산동구	41285	201105	8.7
APT	일산서구	41287	201105	8.6
APT	과천시	41290	201105	7.5
APT	구리시	41310	201105	8.3
APT	남양주시	41360	201105	10
APT	오산시	41370	201105	9.1
APT	시흥시	41390	201105	9.6
APT	군포시	41410	201105	7.4
APT	의왕시	41430	201105	7.7
APT	하남시	41450	201105	8
APT	용인시	4146	201105	8.3
APT	처인구	41461	201105	10.5
APT	기흥구	41463	201105	8.5
APT	수지구	41465	201105	7.9
APT	파주시	41480	201105	9.6
APT	이천시	41500	201105	10.6
APT	안성시	41550	201105	11.5
APT	김포시	41570	201105	9
APT	화성시	41590	201105	8.3
APT	광주시	41610	201105	10
APT	양주시	41630	201105	11.2
APT	포천시	41650	201105	12
APT	강원도	42	201105	11.9
APT	춘천시	42110	201105	8.7
APT	원주시	42130	201105	11.9
APT	속초시	42210	201105	12
APT	충청북도	43	201105	11
APT	청주시	4311	201105	10.4
APT	흥덕구	43113	201105	9.2
APT	충주시	43130	201105	10.9
APT	충청남도	44	201105	10.9
APT	천안시	44130	201105	9.6
APT	동남구	44131	201105	10.5
APT	서북구	44133	201105	9
APT	공주시	44150	201105	11.9
APT	아산시	44200	201105	12
APT	전라북도	45	201105	9.7
APT	완산구	45111	201105	8.8
APT	덕진구	45113	201105	9.4
APT	군산시	45130	201105	8.9
APT	익산시	45140	201105	9.2
APT	전라남도	46	201105	12.1
APT	목포시	46110	201105	12.2
APT	광양시	46230	201105	12
APT	경상북도	47	201105	10.3
APT	포항시	4711	201105	8
APT	북구	47113	201105	8.6
APT	구미시	47190	201105	11.3
APT	경상남도	48	201105	8.5
APT	의창구	48121	201105	8.3
APT	성산구	48123	201105	7.7
APT	마산합포구	48125	201105	9
APT	마산회원구	48127	201105	7.5
APT	진해구	48129	201105	7.5
APT	진주시	48170	201105	10.2
APT	통영시	48220	201105	10.2
APT	사천시	48240	201105	9.4
APT	김해시	48250	201105	8.3
APT	거제시	48310	201105	9.7
APT	양산시	48330	201105	8
APT	제주특별자치시도	50	201105	9.1
APT	제주시	50110	201105	8.9
YLDSD	서울특별시	11	201105	8.5
YLDSD	종로구	11110	201105	9.2
YLDSD	중구	11140	201105	9.2
YLDSD	용산구	11170	201105	9.2
YLDSD	양천구	11470	201105	8.6
YLDSD	강서구	11500	201105	8.6
YLDSD	구로구	11530	201105	8.6
YLDSD	금천구	11545	201105	8.6
YLDSD	영등포구	11560	201105	8.6
YLDSD	동작구	11590	201105	8.6
YLDSD	관악구	11620	201105	8.6
YLDSD	서초구	11650	201105	8.5
YLDSD	강남구	11680	201105	8.5
YLDSD	송파구	11710	201105	8.5
YLDSD	강동구	11740	201105	8.5
YLDSD	성동구	11200	201105	8.2
YLDSD	광진구	11215	201105	8.2
YLDSD	동대문구	11230	201105	8.2
YLDSD	중랑구	11260	201105	8.2
YLDSD	서울시성북구	11290	201105	8.2
YLDSD	강북구	11305	201105	8.2
YLDSD	서울시도봉구	11320	201105	8.2
YLDSD	서울시노원구	11350	201105	8.2
YLDSD	은평구	11380	201105	8.4
YLDSD	서대문구	11410	201105	8.4
YLDSD	마포구	11440	201105	8.4
YLDSD	부산광역시	26	201105	11.7
YLDSD	대구광역시	27	201105	9.8
YLDSD	인천광역시	28	201105	12.1
YLDSD	광주광역시	29	201105	12
YLDSD	대전광역시	30	201105	10.9
YLDSD	울산광역시	31	201105	12.1
YLDSD	세종특별자치시	36	201105	12
YLDSD	경기도	41	201105	10.9
YLDSD	강원도	42	201105	12.8
YLDSD	충청북도	43	201105	11.1
YLDSD	충청남도	44	201105	12
YLDSD	전라북도	45	201105	15.3
YLDSD	전라남도	46	201105	13.6
YLDSD	경상북도	47	201105	13.4
YLDSD	경상남도	48	201105	9
YLDSD	제주특별자치시도	50	201105	12.7
DD	서울특별시	11	201105	9.1
DD	종로구	11110	201105	9.8
DD	중구	11140	201105	9.8
DD	용산구	11170	201105	9.8
DD	양천구	11470	201105	9.1
DD	강서구	11500	201105	9.1
DD	구로구	11530	201105	9.1
DD	금천구	11545	201105	9.1
DD	영등포구	11560	201105	9.1
DD	동작구	11590	201105	9.1
DD	관악구	11620	201105	9.1
DD	서초구	11650	201105	8.4
DD	강남구	11680	201105	8.4
DD	송파구	11710	201105	8.4
DD	강동구	11740	201105	8.4
DD	성동구	11200	201105	9.2
DD	광진구	11215	201105	9.2
DD	동대문구	11230	201105	9.2
DD	중랑구	11260	201105	9.2
DD	서울시성북구	11290	201105	9.2
DD	강북구	11305	201105	9.2
DD	서울시도봉구	11320	201105	9.2
DD	서울시노원구	11350	201105	9.2
DD	은평구	11380	201105	9.5
DD	서대문구	11410	201105	9.5
DD	마포구	11440	201105	9.5
DD	부산광역시	26	201105	10.1
DD	대구광역시	27	201105	13
DD	인천광역시	28	201105	13.2
DD	광주광역시	29	201105	14.7
DD	대전광역시	30	201105	10.9
DD	울산광역시	31	201105	10.6
DD	세종특별자치시	36	201105	13.1
DD	경기도	41	201105	10.8
DD	강원도	42	201105	13.2
DD	충청북도	43	201105	14
DD	충청남도	44	201105	13.1
DD	전라북도	45	201105	12.7
DD	전라남도	46	201105	13.9
DD	경상북도	47	201105	14.2
DD	경상남도	48	201105	11.2
DD	제주특별자치시도	50	201105	8.9
APT	서울특별시	11	201106	7.4
APT	종로구	11110	201106	7.6
APT	중구	11140	201106	7.4
APT	용산구	11170	201106	7.2
APT	성동구	11200	201106	7.2
APT	광진구	11215	201106	7.1
APT	동대문구	11230	201106	7.5
APT	중랑구	11260	201106	7.7
APT	성북구	11290	201106	7.4
APT	강북구	11305	201106	7.5
APT	도봉구	11320	201106	8
APT	노원구	11350	201106	7.6
APT	은평구	11380	201106	7.5
APT	서대문구	11410	201106	7.2
APT	마포구	11440	201106	7.4
APT	양천구	11470	201106	7.3
APT	강서구	11500	201106	7.6
APT	구로구	11530	201106	7.1
APT	금천구	11545	201106	7.7
APT	영등포구	11560	201106	7.2
APT	동작구	11590	201106	7.1
APT	관악구	11620	201106	7.4
APT	서초구	11650	201106	6.9
APT	강남구	11680	201106	7.5
APT	송파구	11710	201106	6.7
APT	강동구	11740	201106	8
APT	부산광역시	26	201106	7.5
APT	영도구	26200	201106	8.4
APT	부산진구	26230	201106	8
APT	동래구	26260	201106	7.7
APT	남구	26290	201106	7.1
APT	북구	26320	201106	7.2
APT	해운대구	26350	201106	7.1
APT	사하구	26380	201106	7.3
APT	금정구	26410	201106	7.7
APT	연제구	26470	201106	8
APT	수영구	26500	201106	8
APT	사상구	26530	201106	7.2
APT	기장군	26710	201106	8
APT	대구광역시	27	201106	7.6
APT	동구	27140	201106	7.8
APT	서구	27170	201106	8
APT	북구	27230	201106	7.8
APT	수성구	27260	201106	7.5
APT	달서구	27290	201106	7.3
APT	달성군	27710	201106	9.1
APT	인천광역시	28	201106	8.8
APT	중구	28110	201106	9.2
APT	동구	28140	201106	8.4
APT	미주홀구	28177	201106	9
APT	연수구	28185	201106	8.3
APT	남동구	28200	201106	8.8
APT	부평구	28237	201106	8.6
APT	계양구	28245	201106	9.2
APT	서구	28260	201106	9.5
APT	광주광역시	29	201106	9
APT	서구	29140	201106	8.9
APT	남구	29155	201106	9.5
APT	북구	29170	201106	9
APT	광산구	29200	201106	9
APT	대전광역시	30	201106	7.6
APT	동구	30110	201106	9
APT	중구	30140	201106	8.4
APT	서구	30170	201106	6.9
APT	유성구	30200	201106	7.1
APT	대덕구	30230	201106	9.2
APT	울산광역시	31	201106	8.7
APT	중구	31110	201106	8.6
APT	남구	31140	201106	8
APT	동구	31170	201106	7.8
APT	북구	31200	201106	9
APT	울주군	31710	201106	9.6
APT	세종특별자치시	36110	201106	10.9
APT	경기도	41	201106	8.7
APT	장안구	41111	201106	8.3
APT	권선구	41113	201106	8.9
APT	팔달구	41115	201106	8.5
APT	영통구	41117	201106	7.9
APT	수정구	41131	201106	9
APT	중원구	41133	201106	8.7
APT	분당구	41135	201106	7.5
APT	의정부시	41150	201106	8.9
APT	만안구	41171	201106	8
APT	동안구	41173	201106	7.4
APT	부천시	41190	201106	8
APT	광명시	41210	201106	7.4
APT	평택시	41220	201106	9.7
APT	동두천시	41250	201106	12
APT	상록구	41271	201106	8.6
APT	단원구	41273	201106	8.7
APT	덕양구	41281	201106	8.1
APT	일산동구	41285	201106	8.7
APT	일산서구	41287	201106	8.6
APT	과천시	41290	201106	7.5
APT	구리시	41310	201106	8.3
APT	남양주시	41360	201106	10
APT	오산시	41370	201106	9.1
APT	시흥시	41390	201106	9.6
APT	군포시	41410	201106	7.4
APT	의왕시	41430	201106	7.7
APT	하남시	41450	201106	8
APT	용인시	4146	201106	8.3
APT	처인구	41461	201106	10.5
APT	기흥구	41463	201106	8.5
APT	수지구	41465	201106	7.9
APT	파주시	41480	201106	9.6
APT	이천시	41500	201106	10.6
APT	안성시	41550	201106	11.5
APT	김포시	41570	201106	9
APT	화성시	41590	201106	8.3
APT	광주시	41610	201106	10
APT	양주시	41630	201106	11.2
APT	포천시	41650	201106	12
APT	강원도	42	201106	11.9
APT	춘천시	42110	201106	8.7
APT	원주시	42130	201106	11.9
APT	속초시	42210	201106	12
APT	충청북도	43	201106	11
APT	청주시	4311	201106	10.4
APT	흥덕구	43113	201106	9.2
APT	충주시	43130	201106	10.9
APT	충청남도	44	201106	10.9
APT	천안시	44130	201106	9.6
APT	동남구	44131	201106	10.5
APT	서북구	44133	201106	9
APT	공주시	44150	201106	11.9
APT	아산시	44200	201106	12
APT	전라북도	45	201106	9.7
APT	완산구	45111	201106	8.8
APT	덕진구	45113	201106	9.4
APT	군산시	45130	201106	8.9
APT	익산시	45140	201106	9.2
APT	전라남도	46	201106	12.1
APT	목포시	46110	201106	12.2
APT	광양시	46230	201106	12
APT	경상북도	47	201106	10.3
APT	포항시	4711	201106	8
APT	북구	47113	201106	8.6
APT	구미시	47190	201106	11.3
APT	경상남도	48	201106	8.5
APT	의창구	48121	201106	8.3
APT	성산구	48123	201106	7.7
APT	마산합포구	48125	201106	9
APT	마산회원구	48127	201106	7.5
APT	진해구	48129	201106	7.5
APT	진주시	48170	201106	10.2
APT	통영시	48220	201106	10.2
APT	사천시	48240	201106	9.4
APT	김해시	48250	201106	8.3
APT	거제시	48310	201106	9.7
APT	양산시	48330	201106	8
APT	제주특별자치시도	50	201106	9.1
APT	제주시	50110	201106	8.9
YLDSD	서울특별시	11	201106	8.5
YLDSD	종로구	11110	201106	9.2
YLDSD	중구	11140	201106	9.2
YLDSD	용산구	11170	201106	9.2
YLDSD	양천구	11470	201106	8.6
YLDSD	강서구	11500	201106	8.6
YLDSD	구로구	11530	201106	8.6
YLDSD	금천구	11545	201106	8.6
YLDSD	영등포구	11560	201106	8.6
YLDSD	동작구	11590	201106	8.6
YLDSD	관악구	11620	201106	8.6
YLDSD	서초구	11650	201106	8.5
YLDSD	강남구	11680	201106	8.5
YLDSD	송파구	11710	201106	8.5
YLDSD	강동구	11740	201106	8.5
YLDSD	성동구	11200	201106	8.2
YLDSD	광진구	11215	201106	8.2
YLDSD	동대문구	11230	201106	8.2
YLDSD	중랑구	11260	201106	8.2
YLDSD	서울시성북구	11290	201106	8.2
YLDSD	강북구	11305	201106	8.2
YLDSD	서울시도봉구	11320	201106	8.2
YLDSD	서울시노원구	11350	201106	8.2
YLDSD	은평구	11380	201106	8.4
YLDSD	서대문구	11410	201106	8.4
YLDSD	마포구	11440	201106	8.4
YLDSD	부산광역시	26	201106	11.7
YLDSD	대구광역시	27	201106	9.8
YLDSD	인천광역시	28	201106	12.1
YLDSD	광주광역시	29	201106	12
YLDSD	대전광역시	30	201106	10.9
YLDSD	울산광역시	31	201106	12.1
YLDSD	세종특별자치시	36	201106	12
YLDSD	경기도	41	201106	10.9
YLDSD	강원도	42	201106	12.8
YLDSD	충청북도	43	201106	11.1
YLDSD	충청남도	44	201106	12
YLDSD	전라북도	45	201106	15.3
YLDSD	전라남도	46	201106	13.6
YLDSD	경상북도	47	201106	13.4
YLDSD	경상남도	48	201106	9
YLDSD	제주특별자치시도	50	201106	12.7
DD	서울특별시	11	201106	9.1
DD	종로구	11110	201106	9.8
DD	중구	11140	201106	9.8
DD	용산구	11170	201106	9.8
DD	양천구	11470	201106	9.1
DD	강서구	11500	201106	9.1
DD	구로구	11530	201106	9.1
DD	금천구	11545	201106	9.1
DD	영등포구	11560	201106	9.1
DD	동작구	11590	201106	9.1
DD	관악구	11620	201106	9.1
DD	서초구	11650	201106	8.4
DD	강남구	11680	201106	8.4
DD	송파구	11710	201106	8.4
DD	강동구	11740	201106	8.4
DD	성동구	11200	201106	9.2
DD	광진구	11215	201106	9.2
DD	동대문구	11230	201106	9.2
DD	중랑구	11260	201106	9.2
DD	서울시성북구	11290	201106	9.2
DD	강북구	11305	201106	9.2
DD	서울시도봉구	11320	201106	9.2
DD	서울시노원구	11350	201106	9.2
DD	은평구	11380	201106	9.5
DD	서대문구	11410	201106	9.5
DD	마포구	11440	201106	9.5
DD	부산광역시	26	201106	10.1
DD	대구광역시	27	201106	13
DD	인천광역시	28	201106	13.2
DD	광주광역시	29	201106	14.7
DD	대전광역시	30	201106	10.9
DD	울산광역시	31	201106	10.6
DD	세종특별자치시	36	201106	13.1
DD	경기도	41	201106	10.8
DD	강원도	42	201106	13.2
DD	충청북도	43	201106	14
